#SampleID	A1047	A1048	A1049	A1050	A1051	A1052	A1053	A1054	A1055	A1056	A2047	A2048	A2049	A2050	A2051	A2052	A2053	A2054	A2055	A2056
A1047	0.0	0.2647058823529412	0.3235294117647059	0.2058823529411765	0.3888888888888889	0.2647058823529412	0.35294117647058826	0.35294117647058826	0.3888888888888889	0.3125	0.4	0.375	0.2352941176470588	0.2058823529411765	0.3333333333333333	0.2352941176470588	0.3333333333333333	0.3125	0.3142857142857143	0.3684210526315789
A1048	0.2647058823529412	0.0	0.29411764705882354	0.22857142857142854	0.3142857142857143	0.2857142857142857	0.2727272727272727	0.3235294117647059	0.4473684210526316	0.38235294117647056	0.37142857142857133	0.35	0.2058823529411765	0.2777777777777778	0.2571428571428571	0.3055555555555556	0.25	0.2258064516129032	0.3333333333333333	0.34210526315789475
A1049	0.3235294117647059	0.29411764705882354	0.0	0.2352941176470588	0.21875	0.12903225806451613	0.2258064516129032	0.2258064516129032	0.3235294117647059	0.2333333333333333	0.2258064516129032	0.35897435897435903	0.21212121212121213	0.2857142857142857	0.15625	0.15625	0.2	0.2333333333333333	0.24242424242424246	0.2571428571428571
A1050	0.2058823529411765	0.22857142857142854	0.2352941176470588	0.0	0.2571428571428571	0.17647058823529413	0.3142857142857143	0.2647058823529412	0.35135135135135137	0.2727272727272727	0.3142857142857143	0.3	0.14705882352941174	0.060606060606060615	0.14705882352941174	0.14705882352941174	0.24242424242424246	0.2727272727272727	0.2777777777777778	0.19444444444444445
A1051	0.3888888888888889	0.3142857142857143	0.21875	0.2571428571428571	0.0	0.15625	0.1935483870967742	0.25	0.3428571428571429	0.25806451612903225	0.30303030303030304	0.4146341463414634	0.2352941176470588	0.3055555555555556	0.18181818181818185	0.18181818181818185	0.10344827586206896	0.2	0.3142857142857143	0.22857142857142854
A1052	0.2647058823529412	0.2857142857142857	0.12903225806451613	0.17647058823529413	0.15625	0.0	0.2727272727272727	0.2727272727272727	0.3611111111111111	0.2258064516129032	0.21875	0.35	0.2058823529411765	0.22857142857142854	0.2058823529411765	0.03225806451612903	0.1935483870967742	0.2258064516129032	0.2857142857142857	0.25
A1053	0.35294117647058826	0.2727272727272727	0.2258064516129032	0.3142857142857143	0.1935483870967742	0.2727272727272727	0.0	0.25806451612903225	0.25	0.3225806451612903	0.3636363636363637	0.425	0.29411764705882354	0.3611111111111111	0.1875	0.29411764705882354	0.10714285714285714	0.14285714285714285	0.2727272727272727	0.2857142857142857
A1054	0.35294117647058826	0.3235294117647059	0.2258064516129032	0.2647058823529412	0.25	0.2727272727272727	0.25806451612903225	0.0	0.25	0.14285714285714285	0.3125	0.425	0.1875	0.3142857142857143	0.24242424242424246	0.29411764705882354	0.2333333333333333	0.20689655172413796	0.3235294117647059	0.3333333333333333
A1055	0.3888888888888889	0.4473684210526316	0.3235294117647059	0.35135135135135137	0.3428571428571429	0.3611111111111111	0.25	0.25	0.0	0.25806451612903225	0.4	0.4523809523809524	0.3333333333333333	0.3947368421052632	0.2857142857142857	0.3333333333333333	0.28125	0.3125	0.21212121212121213	0.32432432432432434
A1056	0.3125	0.38235294117647056	0.2333333333333333	0.2727272727272727	0.25806451612903225	0.2258064516129032	0.3225806451612903	0.14285714285714285	0.25806451612903225	0.0	0.26666666666666666	0.3947368421052632	0.25	0.2727272727272727	0.25	0.25	0.2413793103448276	0.21428571428571427	0.3333333333333333	0.29411764705882354
A2047	0.4	0.37142857142857133	0.2258064516129032	0.3142857142857143	0.30303030303030304	0.21875	0.3636363636363637	0.3125	0.4	0.26666666666666666	0.0	0.2972972972972973	0.29411764705882354	0.3142857142857143	0.29411764705882354	0.24242424242424246	0.2903225806451613	0.3225806451612903	0.37142857142857133	0.3333333333333333
A2048	0.375	0.35	0.35897435897435903	0.3	0.4146341463414634	0.35	0.425	0.425	0.4523809523809524	0.3947368421052632	0.2972972972972973	0.0	0.28205128205128205	0.3	0.325	0.325	0.41025641025641024	0.35135135135135137	0.35	0.3170731707317073
A2049	0.2352941176470588	0.2058823529411765	0.21212121212121213	0.14705882352941174	0.2352941176470588	0.2058823529411765	0.29411764705882354	0.1875	0.3333333333333333	0.25	0.29411764705882354	0.28205128205128205	0.0	0.2	0.22857142857142854	0.17647058823529413	0.21875	0.1935483870967742	0.3055555555555556	0.2702702702702703
A2050	0.2058823529411765	0.2777777777777778	0.2857142857142857	0.060606060606060615	0.3055555555555556	0.22857142857142854	0.3611111111111111	0.3142857142857143	0.3947368421052632	0.2727272727272727	0.3142857142857143	0.3	0.2	0.0	0.2	0.2	0.29411764705882354	0.3235294117647059	0.32432432432432434	0.2432432432432433
A2051	0.3333333333333333	0.2571428571428571	0.15625	0.14705882352941174	0.18181818181818185	0.2058823529411765	0.1875	0.24242424242424246	0.2857142857142857	0.25	0.29411764705882354	0.325	0.22857142857142854	0.2	0.0	0.22857142857142854	0.16129032258064516	0.25	0.2058823529411765	0.17142857142857146
A2052	0.2352941176470588	0.3055555555555556	0.15625	0.14705882352941174	0.18181818181818185	0.03225806451612903	0.29411764705882354	0.29411764705882354	0.3333333333333333	0.25	0.24242424242424246	0.325	0.17647058823529413	0.2	0.22857142857142854	0.0	0.21875	0.25	0.2571428571428571	0.2222222222222222
A2053	0.3333333333333333	0.25	0.2	0.24242424242424246	0.10344827586206896	0.1935483870967742	0.10714285714285714	0.2333333333333333	0.28125	0.2413793103448276	0.2903225806451613	0.41025641025641024	0.21875	0.29411764705882354	0.16129032258064516	0.21875	0.0	0.1111111111111111	0.25	0.21212121212121213
A2054	0.3125	0.2258064516129032	0.2333333333333333	0.2727272727272727	0.2	0.2258064516129032	0.14285714285714285	0.20689655172413796	0.3125	0.21428571428571427	0.3225806451612903	0.35135135135135137	0.1935483870967742	0.3235294117647059	0.25	0.25	0.1111111111111111	0.0	0.3333333333333333	0.29411764705882354
A2055	0.3142857142857143	0.3333333333333333	0.24242424242424246	0.2777777777777778	0.3142857142857143	0.2857142857142857	0.2727272727272727	0.3235294117647059	0.21212121212121213	0.3333333333333333	0.37142857142857133	0.35	0.3055555555555556	0.32432432432432434	0.2058823529411765	0.2571428571428571	0.25	0.3333333333333333	0.0	0.25
A2056	0.3684210526315789	0.34210526315789475	0.2571428571428571	0.19444444444444445	0.22857142857142854	0.25	0.2857142857142857	0.3333333333333333	0.32432432432432434	0.29411764705882354	0.3333333333333333	0.3170731707317073	0.2702702702702703	0.2432432432432433	0.17142857142857146	0.2222222222222222	0.21212121212121213	0.29411764705882354	0.25	0.0
