#SampleID	B1007	B1008	B1009	B1010	B1011	B1012	B1013	B1014	B1015	B1016	B1017	B1018	B1019	B1020	B1021	B1022	B1025	B1026	B2007	B2008	B2009	B2010	B2011	B2012	B2013	B2014	B2015	B2016	B2017	B2018	B2019	B2020	B2021	B2022	B2023	B2024	B2025	B2026
B1007	0.0	0.4846311475409836	0.3639002732240437	0.4422814207650273	0.3563866120218579	0.6796448087431693	0.3290642076502732	0.4530396174863388	0.5061475409836066	0.5625	0.4795081967213114	0.6410519125683061	0.3329918032786885	0.3792691256830601	0.5237363387978142	0.4178620218579235	0.6897199453551912	0.4994877049180328	0.6139002732240437	0.6695696721311475	0.5879439890710383	0.7126024590163934	0.6267076502732241	0.695525956284153	0.6128756830601093	0.6893784153005464	0.6039959016393442	0.639344262295082	0.563353825136612	0.7090163934426229	0.600068306010929	0.7090163934426229	0.5846994535519126	0.6816939890710383	0.6075819672131147	0.6886953551912568	0.5879439890710383	0.6909153005464481
B1008	0.4846311475409836	0.0	0.3324795081967213	0.27783469945355194	0.41222677595628415	0.6007513661202186	0.4571379781420765	0.2530737704918033	0.5741120218579235	0.6034836065573771	0.44347677595628415	0.599214480874317	0.5066598360655737	0.4197404371584699	0.44706284153005466	0.4627732240437159	0.67400956284153	0.3746584699453552	0.5471311475409836	0.4755806010928962	0.5348360655737705	0.5572062841530054	0.6787909836065574	0.507172131147541	0.5640368852459017	0.4798497267759563	0.5283469945355191	0.4523565573770492	0.5411543715846995	0.4988046448087432	0.6277322404371585	0.4919740437158471	0.545594262295082	0.4906079234972678	0.5184426229508197	0.4808743169398907	0.6277322404371585	0.465334699453552
B1009	0.3639002732240437	0.3324795081967213	0.0	0.2636612021857924	0.29935109289617484	0.5766734972677595	0.35382513661202186	0.3302595628415301	0.4499658469945355	0.5191256830601093	0.3722677595628415	0.5271516393442623	0.3767076502732241	0.3430669398907104	0.3912226775956284	0.3828551912568306	0.625853825136612	0.3485314207650273	0.5450819672131147	0.561646174863388	0.5122950819672131	0.6279030054644809	0.6207308743169399	0.60724043715847	0.5483265027322405	0.5846994535519126	0.5093920765027322	0.5264685792349727	0.5181010928961749	0.5940915300546448	0.5747950819672131	0.5987021857923497	0.5196379781420765	0.5713797814207651	0.5170765027322405	0.5734289617486339	0.5602800546448088	0.5594262295081968
B1010	0.4422814207650273	0.27783469945355194	0.2636612021857924	0.0	0.3386270491803279	0.5968237704918032	0.4089822404371585	0.2756147540983607	0.4998292349726776	0.5305669398907104	0.4088114754098361	0.5493510928961749	0.39976092896174864	0.2937158469945355	0.4093237704918033	0.3234289617486339	0.6663251366120219	0.3085724043715847	0.5674521857923497	0.5409836065573771	0.5577185792349727	0.6265368852459017	0.6518101092896175	0.5831625683060109	0.5886270491803278	0.5532786885245902	0.5360314207650273	0.5032445355191257	0.5660860655737705	0.5710382513661202	0.5913592896174863	0.5703551912568307	0.5590846994535519	0.5572062841530054	0.5423497267759563	0.5515710382513661	0.6154371584699454	0.5298838797814208
B1011	0.3563866120218579	0.41222677595628415	0.29935109289617484	0.3386270491803279	0.0	0.5776980874316939	0.26690573770491804	0.3150614754098361	0.3510928961748634	0.5076844262295082	0.27322404371584696	0.4887295081967213	0.29508196721311475	0.3480191256830601	0.3765368852459016	0.389344262295082	0.6243169398907104	0.31898907103825136	0.5838456284153005	0.6161202185792349	0.5353483606557377	0.6811816939890711	0.5978483606557377	0.6466871584699454	0.5495218579234973	0.6272199453551912	0.493681693989071	0.5358606557377049	0.5064890710382514	0.6458333333333334	0.5761612021857924	0.6538592896174863	0.5554986338797814	0.6261953551912568	0.5500341530054644	0.6226092896174863	0.5363729508196722	0.6014344262295082
B1012	0.6796448087431693	0.6007513661202186	0.5766734972677595	0.5968237704918032	0.5776980874316939	0.0	0.6024590163934426	0.592896174863388	0.465334699453552	0.4491120218579235	0.567964480874317	0.20765027322404367	0.6215846994535519	0.5747950819672131	0.41683743169398907	0.6002390710382514	0.42896174863387976	0.5876024590163934	0.7199453551912568	0.7137978142076503	0.7096994535519126	0.6485655737704918	0.786714480874317	0.6369535519125683	0.6880122950819673	0.7184084699453552	0.6632513661202186	0.6087773224043715	0.6468579234972678	0.5355191256830601	0.7426571038251366	0.6693989071038251	0.6531762295081968	0.6495901639344263	0.6844262295081968	0.5913592896174863	0.7119193989071039	0.6772540983606558
B1013	0.3290642076502732	0.4571379781420765	0.35382513661202186	0.4089822404371585	0.26690573770491804	0.6024590163934426	0.0	0.3152322404371585	0.34904371584699456	0.4730191256830601	0.3780737704918033	0.5430327868852459	0.3886612021857924	0.375853825136612	0.4349385245901639	0.3948087431693989	0.6470286885245902	0.3949795081967213	0.5905054644808743	0.6154371584699454	0.5695013661202186	0.6588114754098361	0.6147540983606558	0.6396857923497268	0.5770150273224044	0.6403688524590164	0.4960724043715847	0.538422131147541	0.5300546448087432	0.6420765027322405	0.5952868852459017	0.6495901639344263	0.5568647540983607	0.6260245901639344	0.5505464480874317	0.6243169398907104	0.5532786885245902	0.6133879781420765
B1014	0.4530396174863388	0.2530737704918033	0.3302595628415301	0.2756147540983607	0.3150614754098361	0.592896174863388	0.3152322404371585	0.0	0.4363046448087432	0.5201502732240437	0.3746584699453552	0.5315915300546448	0.4591871584699453	0.38029371584699456	0.4079576502732241	0.3917349726775956	0.6690573770491803	0.3239412568306011	0.5476434426229508	0.4883879781420765	0.5348360655737705	0.556181693989071	0.6666666666666666	0.5035860655737705	0.5531079234972678	0.4805327868852459	0.4791666666666667	0.4086407103825137	0.5319330601092896	0.4974385245901639	0.6232923497267759	0.4957308743169399	0.5394467213114754	0.5003415300546448	0.5073428961748634	0.4877049180327869	0.6050204918032787	0.4721653005464481
B1015	0.5061475409836066	0.5741120218579235	0.4499658469945355	0.4998292349726776	0.3510928961748634	0.465334699453552	0.34904371584699456	0.4363046448087432	0.0	0.3763661202185792	0.3695355191256831	0.3770491803278688	0.44330601092896177	0.4622609289617486	0.31830601092896177	0.4595286885245902	0.4740437158469946	0.431181693989071	0.6306352459016393	0.6422472677595629	0.606386612021858	0.6193647540983607	0.6863046448087432	0.5901639344262295	0.5917008196721312	0.6584699453551912	0.5403005464480874	0.5196379781420765	0.5309084699453552	0.5855532786885246	0.668886612021858	0.632172131147541	0.5708674863387978	0.5952868852459017	0.592896174863388	0.5729166666666666	0.6174863387978142	0.6400273224043715
B1016	0.5625	0.6034836065573771	0.5191256830601093	0.5305669398907104	0.5076844262295082	0.4491120218579235	0.4730191256830601	0.5201502732240437	0.3763661202185792	0.0	0.4989754098360656	0.4323770491803279	0.5421789617486339	0.4556010928961749	0.4076161202185792	0.4325478142076503	0.499146174863388	0.4943647540983607	0.713285519125683	0.7283128415300546	0.7078210382513661	0.7240437158469946	0.7797131147540983	0.6972336065573771	0.6912568306010929	0.7377049180327869	0.6349043715846995	0.6055327868852459	0.6366120218579235	0.6769125683060109	0.7464139344262295	0.694672131147541	0.6610314207650273	0.6830601092896175	0.6890368852459017	0.6664959016393442	0.7066256830601093	0.6958674863387978
B1017	0.4795081967213114	0.44347677595628415	0.3722677595628415	0.4088114754098361	0.27322404371584696	0.567964480874317	0.3780737704918033	0.3746584699453552	0.3695355191256831	0.4989754098360656	0.0	0.4871926229508197	0.36424180327868855	0.4007855191256831	0.3618510928961749	0.3953210382513661	0.5867486338797814	0.30720628415300544	0.5727459016393442	0.5978483606557377	0.5047814207650273	0.6857923497267759	0.5968237704918032	0.6454918032786885	0.5387636612021858	0.6125341530054644	0.4509904371584699	0.5087090163934426	0.4538934426229509	0.6116803278688525	0.5783811475409836	0.6383196721311475	0.5435450819672131	0.6140710382513661	0.5206625683060109	0.5959699453551912	0.5363729508196722	0.581113387978142
B1018	0.6410519125683061	0.599214480874317	0.5271516393442623	0.5493510928961749	0.4887295081967213	0.20765027322404367	0.5430327868852459	0.5315915300546448	0.3770491803278688	0.4323770491803279	0.4871926229508197	0.0	0.5628415300546448	0.5621584699453552	0.3987363387978142	0.5459357923497268	0.4738729508196721	0.5003415300546448	0.7127732240437158	0.7049180327868853	0.7013319672131147	0.6340505464480874	0.7720286885245902	0.6272199453551912	0.6789617486338798	0.7134562841530054	0.6217554644808743	0.5758196721311475	0.6441256830601093	0.524931693989071	0.7339480874316942	0.6675204918032787	0.6412226775956285	0.6396857923497268	0.6775956284153005	0.587431693989071	0.7114071038251366	0.6784494535519126
B1019	0.3329918032786885	0.5066598360655737	0.3767076502732241	0.39976092896174864	0.29508196721311475	0.6215846994535519	0.3886612021857924	0.4591871584699453	0.44330601092896177	0.5421789617486339	0.36424180327868855	0.5628415300546448	0.0	0.31489071038251365	0.44706284153005466	0.3869535519125683	0.6212431693989071	0.4137636612021858	0.6565915300546448	0.7226775956284153	0.6197062841530054	0.7819330601092896	0.6663251366120219	0.7648565573770492	0.6514685792349727	0.7551229508196722	0.5957991803278688	0.6547131147540983	0.567964480874317	0.7462431693989071	0.6152663934426229	0.7704918032786885	0.6285860655737705	0.724214480874317	0.6478825136612022	0.7209699453551912	0.5918715846994536	0.7124316939890709
B1020	0.3792691256830601	0.4197404371584699	0.3430669398907104	0.2937158469945355	0.3480191256830601	0.5747950819672131	0.375853825136612	0.38029371584699456	0.4622609289617486	0.4556010928961749	0.4007855191256831	0.5621584699453552	0.31489071038251365	0.0	0.3958333333333333	0.2561475409836065	0.641905737704918	0.3516051912568306	0.6183401639344263	0.6492486338797814	0.5983606557377049	0.7207991803278688	0.6431010928961749	0.6801571038251366	0.6181693989071039	0.6559084699453552	0.5659153005464481	0.5877732240437158	0.5515710382513661	0.6707650273224044	0.5908469945355191	0.6687158469945356	0.587431693989071	0.6494193989071039	0.5971653005464481	0.6372950819672131	0.5809426229508197	0.625
B1021	0.5237363387978142	0.44706284153005466	0.3912226775956284	0.4093237704918033	0.3765368852459016	0.41683743169398907	0.4349385245901639	0.4079576502732241	0.31830601092896177	0.4076161202185792	0.3618510928961749	0.3987363387978142	0.44706284153005466	0.3958333333333333	0.0	0.3912226775956284	0.4094945355191257	0.3488729508196721	0.5437158469945356	0.5597677595628415	0.5269808743169399	0.5693306010928961	0.6577868852459017	0.5182718579234973	0.5196379781420765	0.5776980874316939	0.4914617486338798	0.4567964480874317	0.4644808743169399	0.5035860655737705	0.5836748633879781	0.5514002732240437	0.4803620218579235	0.5066598360655737	0.518613387978142	0.4740437158469946	0.5677937158469946	0.5338114754098361
B1022	0.4178620218579235	0.4627732240437159	0.3828551912568306	0.3234289617486339	0.389344262295082	0.6002390710382514	0.3948087431693989	0.3917349726775956	0.4595286885245902	0.4325478142076503	0.3953210382513661	0.5459357923497268	0.3869535519125683	0.2561475409836065	0.3912226775956284	0.0	0.6425887978142076	0.3121584699453552	0.5841871584699454	0.6140710382513661	0.567964480874317	0.6847677595628415	0.6378073770491803	0.6535177595628415	0.5816256830601093	0.6357581967213115	0.5334699453551912	0.5541325136612022	0.5541325136612022	0.6429303278688525	0.5758196721311475	0.6548838797814208	0.5577185792349727	0.6219262295081968	0.5701844262295082	0.6096311475409836	0.5911885245901639	0.6014344262295082
B1025	0.6897199453551912	0.67400956284153	0.625853825136612	0.6663251366120219	0.6243169398907104	0.42896174863387976	0.6470286885245902	0.6690573770491803	0.4740437158469946	0.499146174863388	0.5867486338797814	0.4738729508196721	0.6212431693989071	0.641905737704918	0.4094945355191257	0.6425887978142076	0.0	0.6292691256830601	0.7148224043715847	0.7344603825136612	0.6938183060109289	0.6642759562841529	0.7822745901639344	0.6658128415300546	0.6845969945355191	0.7529030054644809	0.679474043715847	0.6555669398907104	0.641905737704918	0.6111680327868853	0.7378756830601093	0.7023565573770492	0.6495901639344263	0.6683743169398907	0.6921106557377049	0.6139002732240437	0.7056010928961749	0.7047472677595629
B1026	0.4994877049180328	0.3746584699453552	0.3485314207650273	0.3085724043715847	0.31898907103825136	0.5876024590163934	0.3949795081967213	0.3239412568306011	0.431181693989071	0.4943647540983607	0.30720628415300544	0.5003415300546448	0.4137636612021858	0.3516051912568306	0.3488729508196721	0.3121584699453552	0.6292691256830601	0.0	0.5507172131147541	0.5351775956284153	0.5189549180327869	0.6306352459016393	0.6173155737704918	0.5940915300546448	0.5484972677595629	0.561646174863388	0.459016393442623	0.461577868852459	0.5005122950819673	0.575136612021858	0.5558401639344263	0.5807718579234973	0.5334699453551912	0.5484972677595629	0.5155396174863388	0.5413251366120219	0.5631830601092896	0.5326161202185792
B2007	0.6139002732240437	0.5471311475409836	0.5450819672131147	0.5674521857923497	0.5838456284153005	0.7199453551912568	0.5905054644808743	0.5476434426229508	0.6306352459016393	0.713285519125683	0.5727459016393442	0.7127732240437158	0.6565915300546448	0.6183401639344263	0.5437158469945356	0.5841871584699454	0.7148224043715847	0.5507172131147541	0.0	0.3084016393442623	0.28364071038251365	0.4335724043715847	0.4448428961748634	0.4103483606557377	0.2872267759562841	0.3888319672131148	0.4248633879781421	0.451844262295082	0.38558743169398907	0.5046106557377049	0.4234972677595629	0.4351092896174864	0.29354508196721313	0.3826844262295082	0.3119877049180328	0.4084699453551913	0.475068306010929	0.4260587431693989
B2008	0.6695696721311475	0.4755806010928962	0.561646174863388	0.5409836065573771	0.6161202185792349	0.7137978142076503	0.6154371584699454	0.4883879781420765	0.6422472677595629	0.7283128415300546	0.5978483606557377	0.7049180327868853	0.7226775956284153	0.6492486338797814	0.5597677595628415	0.6140710382513661	0.7344603825136612	0.5351775956284153	0.3084016393442623	0.0	0.4012978142076503	0.38097677595628415	0.5695013661202186	0.3114754098360656	0.4166666666666667	0.25136612021857924	0.4810450819672131	0.3837090163934426	0.4690915300546448	0.3744877049180328	0.5348360655737705	0.28364071038251365	0.3789275956284153	0.26400273224043713	0.407103825136612	0.33794398907103823	0.5910177595628415	0.3710724043715847
B2009	0.5879439890710383	0.5348360655737705	0.5122950819672131	0.5577185792349727	0.5353483606557377	0.7096994535519126	0.5695013661202186	0.5348360655737705	0.606386612021858	0.7078210382513661	0.5047814207650273	0.7013319672131147	0.6197062841530054	0.5983606557377049	0.5269808743169399	0.567964480874317	0.6938183060109289	0.5189549180327869	0.28364071038251365	0.4012978142076503	0.0	0.3995901639344263	0.4479166666666667	0.4725068306010929	0.27424863387978143	0.4192281420765027	0.39702868852459017	0.4701161202185792	0.36526639344262296	0.5262978142076503	0.4033469945355192	0.4899248633879781	0.3410177595628415	0.44245218579234974	0.311646174863388	0.4275956284153005	0.4296448087431694	0.44706284153005466
B2010	0.7126024590163934	0.5572062841530054	0.6279030054644809	0.6265368852459017	0.6811816939890711	0.6485655737704918	0.6588114754098361	0.556181693989071	0.6193647540983607	0.7240437158469946	0.6857923497267759	0.6340505464480874	0.7819330601092896	0.7207991803278688	0.5693306010928961	0.6847677595628415	0.6642759562841529	0.6306352459016393	0.4335724043715847	0.38097677595628415	0.3995901639344263	0.0	0.5713797814207651	0.2819330601092896	0.3521174863387978	0.3709016393442623	0.5397882513661202	0.4221311475409836	0.5360314207650273	0.3584357923497268	0.5910177595628415	0.3833674863387978	0.4547472677595629	0.34084699453551914	0.4048838797814208	0.28125	0.592896174863388	0.4275956284153005
B2011	0.6267076502732241	0.6787909836065574	0.6207308743169399	0.6518101092896175	0.5978483606557377	0.786714480874317	0.6147540983606558	0.6666666666666666	0.6863046448087432	0.7797131147540983	0.5968237704918032	0.7720286885245902	0.6663251366120219	0.6431010928961749	0.6577868852459017	0.6378073770491803	0.7822745901639344	0.6173155737704918	0.4448428961748634	0.5695013661202186	0.4479166666666667	0.5713797814207651	0.0	0.4906079234972678	0.42725409836065575	0.594603825136612	0.3995901639344263	0.5443989071038251	0.461577868852459	0.6497609289617486	0.3111338797814208	0.6068989071038251	0.4415983606557377	0.5459357923497268	0.4916325136612022	0.6209016393442623	0.3142076502732241	0.5300546448087432
B2012	0.695525956284153	0.507172131147541	0.60724043715847	0.5831625683060109	0.6466871584699454	0.6369535519125683	0.6396857923497268	0.5035860655737705	0.5901639344262295	0.6972336065573771	0.6454918032786885	0.6272199453551912	0.7648565573770492	0.6801571038251366	0.5182718579234973	0.6535177595628415	0.6658128415300546	0.5940915300546448	0.4103483606557377	0.3114754098360656	0.4725068306010929	0.2819330601092896	0.4906079234972678	0.0	0.3925887978142077	0.3049863387978142	0.4212773224043716	0.2687841530054645	0.4397199453551913	0.26758879781420764	0.5189549180327869	0.2520491803278688	0.3796106557377049	0.2520491803278688	0.41649590163934425	0.2614412568306011	0.5457650273224044	0.2991803278688525
B2013	0.6128756830601093	0.5640368852459017	0.5483265027322405	0.5886270491803278	0.5495218579234973	0.6880122950819673	0.5770150273224044	0.5531079234972678	0.5917008196721312	0.6912568306010929	0.5387636612021858	0.6789617486338798	0.6514685792349727	0.6181693989071039	0.5196379781420765	0.5816256830601093	0.6845969945355191	0.5484972677595629	0.2872267759562841	0.4166666666666667	0.27424863387978143	0.3521174863387978	0.42725409836065575	0.3925887978142077	0.0	0.3968579234972678	0.381318306010929	0.4260587431693989	0.358094262295082	0.4849726775956284	0.4079576502732241	0.44757513661202186	0.3411885245901639	0.4344262295081967	0.2421448087431694	0.383879781420765	0.4193989071038252	0.40625
B2014	0.6893784153005464	0.4798497267759563	0.5846994535519126	0.5532786885245902	0.6272199453551912	0.7184084699453552	0.6403688524590164	0.4805327868852459	0.6584699453551912	0.7377049180327869	0.6125341530054644	0.7134562841530054	0.7551229508196722	0.6559084699453552	0.5776980874316939	0.6357581967213115	0.7529030054644809	0.561646174863388	0.3888319672131148	0.25136612021857924	0.4192281420765027	0.3709016393442623	0.594603825136612	0.3049863387978142	0.3968579234972678	0.0	0.474214480874317	0.33828551912568305	0.4870218579234973	0.3077185792349727	0.5522540983606558	0.24231557377049184	0.4593579234972678	0.3160860655737705	0.35758196721311475	0.28312841530054644	0.5756489071038251	0.2862021857923497
B2015	0.6039959016393442	0.5283469945355191	0.5093920765027322	0.5360314207650273	0.493681693989071	0.6632513661202186	0.4960724043715847	0.4791666666666667	0.5403005464480874	0.6349043715846995	0.4509904371584699	0.6217554644808743	0.5957991803278688	0.5659153005464481	0.4914617486338798	0.5334699453551912	0.679474043715847	0.459016393442623	0.4248633879781421	0.4810450819672131	0.39702868852459017	0.5397882513661202	0.3995901639344263	0.4212773224043716	0.381318306010929	0.474214480874317	0.0	0.2679303278688525	0.31335382513661203	0.4545765027322404	0.342896174863388	0.44347677595628415	0.3406762295081967	0.4137636612021858	0.3627049180327869	0.4503073770491803	0.3389685792349727	0.3423838797814208
B2016	0.639344262295082	0.4523565573770492	0.5264685792349727	0.5032445355191257	0.5358606557377049	0.6087773224043715	0.538422131147541	0.4086407103825137	0.5196379781420765	0.6055327868852459	0.5087090163934426	0.5758196721311475	0.6547131147540983	0.5877732240437158	0.4567964480874317	0.5541325136612022	0.6555669398907104	0.461577868852459	0.451844262295082	0.3837090163934426	0.4701161202185792	0.4221311475409836	0.5443989071038251	0.2687841530054645	0.4260587431693989	0.33828551912568305	0.2679303278688525	0.0	0.3743169398907104	0.2802254098360656	0.4783128415300546	0.2889344262295082	0.3727800546448087	0.2949112021857924	0.36799863387978143	0.2711748633879781	0.4795081967213114	0.2078210382513661
B2017	0.563353825136612	0.5411543715846995	0.5181010928961749	0.5660860655737705	0.5064890710382514	0.6468579234972678	0.5300546448087432	0.5319330601092896	0.5309084699453552	0.6366120218579235	0.4538934426229509	0.6441256830601093	0.567964480874317	0.5515710382513661	0.4644808743169399	0.5541325136612022	0.641905737704918	0.5005122950819673	0.38558743169398907	0.4690915300546448	0.36526639344262296	0.5360314207650273	0.461577868852459	0.4397199453551913	0.358094262295082	0.4870218579234973	0.31335382513661203	0.3743169398907104	0.0	0.4376707650273224	0.397370218579235	0.4620901639344263	0.3309426229508197	0.4349385245901639	0.350068306010929	0.4540642076502732	0.3927595628415301	0.4253756830601093
B2018	0.7090163934426229	0.4988046448087432	0.5940915300546448	0.5710382513661202	0.6458333333333334	0.5355191256830601	0.6420765027322405	0.4974385245901639	0.5855532786885246	0.6769125683060109	0.6116803278688525	0.524931693989071	0.7462431693989071	0.6707650273224044	0.5035860655737705	0.6429303278688525	0.6111680327868853	0.575136612021858	0.5046106557377049	0.3744877049180328	0.5262978142076503	0.3584357923497268	0.6497609289617486	0.26758879781420764	0.4849726775956284	0.3077185792349727	0.4545765027322404	0.2802254098360656	0.4376707650273224	0.0	0.5905054644808743	0.2974726775956284	0.4496243169398907	0.3157445355191257	0.4130806010928962	0.2149931693989071	0.5942622950819673	0.3015710382513661
B2019	0.600068306010929	0.6277322404371585	0.5747950819672131	0.5913592896174863	0.5761612021857924	0.7426571038251366	0.5952868852459017	0.6232923497267759	0.668886612021858	0.7464139344262295	0.5783811475409836	0.7339480874316942	0.6152663934426229	0.5908469945355191	0.5836748633879781	0.5758196721311475	0.7378756830601093	0.5558401639344263	0.4234972677595629	0.5348360655737705	0.4033469945355192	0.5910177595628415	0.3111338797814208	0.5189549180327869	0.4079576502732241	0.5522540983606558	0.342896174863388	0.4783128415300546	0.397370218579235	0.5905054644808743	0.0	0.5269808743169399	0.3574112021857924	0.4733606557377049	0.44279371584699456	0.5517418032786885	0.234801912568306	0.4450136612021858
B2020	0.7090163934426229	0.4919740437158471	0.5987021857923497	0.5703551912568307	0.6538592896174863	0.6693989071038251	0.6495901639344263	0.4957308743169399	0.632172131147541	0.694672131147541	0.6383196721311475	0.6675204918032787	0.7704918032786885	0.6687158469945356	0.5514002732240437	0.6548838797814208	0.7023565573770492	0.5807718579234973	0.4351092896174864	0.28364071038251365	0.4899248633879781	0.3833674863387978	0.6068989071038251	0.2520491803278688	0.44757513661202186	0.24231557377049184	0.44347677595628415	0.2889344262295082	0.4620901639344263	0.2974726775956284	0.5269808743169399	0.0	0.39600409836065575	0.2397540983606557	0.4221311475409836	0.3014002732240437	0.5729166666666666	0.28773907103825136
B2021	0.5846994535519126	0.545594262295082	0.5196379781420765	0.5590846994535519	0.5554986338797814	0.6531762295081968	0.5568647540983607	0.5394467213114754	0.5708674863387978	0.6610314207650273	0.5435450819672131	0.6412226775956285	0.6285860655737705	0.587431693989071	0.4803620218579235	0.5577185792349727	0.6495901639344263	0.5334699453551912	0.29354508196721313	0.3789275956284153	0.3410177595628415	0.4547472677595629	0.4415983606557377	0.3796106557377049	0.3411885245901639	0.4593579234972678	0.3406762295081967	0.3727800546448087	0.3309426229508197	0.4496243169398907	0.3574112021857924	0.39600409836065575	0.0	0.2773224043715847	0.358094262295082	0.434084699453552	0.3985655737704918	0.4033469945355192
B2022	0.6816939890710383	0.4906079234972678	0.5713797814207651	0.5572062841530054	0.6261953551912568	0.6495901639344263	0.6260245901639344	0.5003415300546448	0.5952868852459017	0.6830601092896175	0.6140710382513661	0.6396857923497268	0.724214480874317	0.6494193989071039	0.5066598360655737	0.6219262295081968	0.6683743169398907	0.5484972677595629	0.3826844262295082	0.26400273224043713	0.44245218579234974	0.34084699453551914	0.5459357923497268	0.2520491803278688	0.4344262295081967	0.3160860655737705	0.4137636612021858	0.2949112021857924	0.4349385245901639	0.3157445355191257	0.4733606557377049	0.2397540983606557	0.2773224043715847	0.0	0.42725409836065575	0.2786885245901639	0.5184426229508197	0.29713114754098363
B2023	0.6075819672131147	0.5184426229508197	0.5170765027322405	0.5423497267759563	0.5500341530054644	0.6844262295081968	0.5505464480874317	0.5073428961748634	0.592896174863388	0.6890368852459017	0.5206625683060109	0.6775956284153005	0.6478825136612022	0.5971653005464481	0.518613387978142	0.5701844262295082	0.6921106557377049	0.5155396174863388	0.3119877049180328	0.407103825136612	0.311646174863388	0.4048838797814208	0.4916325136612022	0.41649590163934425	0.2421448087431694	0.35758196721311475	0.3627049180327869	0.36799863387978143	0.350068306010929	0.4130806010928962	0.44279371584699456	0.4221311475409836	0.358094262295082	0.42725409836065575	0.0	0.3025956284153005	0.431181693989071	0.3401639344262295
B2024	0.6886953551912568	0.4808743169398907	0.5734289617486339	0.5515710382513661	0.6226092896174863	0.5913592896174863	0.6243169398907104	0.4877049180327869	0.5729166666666666	0.6664959016393442	0.5959699453551912	0.587431693989071	0.7209699453551912	0.6372950819672131	0.4740437158469946	0.6096311475409836	0.6139002732240437	0.5413251366120219	0.4084699453551913	0.33794398907103823	0.4275956284153005	0.28125	0.6209016393442623	0.2614412568306011	0.383879781420765	0.28312841530054644	0.4503073770491803	0.2711748633879781	0.4540642076502732	0.2149931693989071	0.5517418032786885	0.3014002732240437	0.434084699453552	0.2786885245901639	0.3025956284153005	0.0	0.5568647540983607	0.2453893442622951
B2025	0.5879439890710383	0.6277322404371585	0.5602800546448088	0.6154371584699454	0.5363729508196722	0.7119193989071039	0.5532786885245902	0.6050204918032787	0.6174863387978142	0.7066256830601093	0.5363729508196722	0.7114071038251366	0.5918715846994536	0.5809426229508197	0.5677937158469946	0.5911885245901639	0.7056010928961749	0.5631830601092896	0.475068306010929	0.5910177595628415	0.4296448087431694	0.592896174863388	0.3142076502732241	0.5457650273224044	0.4193989071038252	0.5756489071038251	0.3389685792349727	0.4795081967213114	0.3927595628415301	0.5942622950819673	0.234801912568306	0.5729166666666666	0.3985655737704918	0.5184426229508197	0.431181693989071	0.5568647540983607	0.0	0.4306693989071038
B2026	0.6909153005464481	0.465334699453552	0.5594262295081968	0.5298838797814208	0.6014344262295082	0.6772540983606558	0.6133879781420765	0.4721653005464481	0.6400273224043715	0.6958674863387978	0.581113387978142	0.6784494535519126	0.7124316939890709	0.625	0.5338114754098361	0.6014344262295082	0.7047472677595629	0.5326161202185792	0.4260587431693989	0.3710724043715847	0.44706284153005466	0.4275956284153005	0.5300546448087432	0.2991803278688525	0.40625	0.2862021857923497	0.3423838797814208	0.2078210382513661	0.4253756830601093	0.3015710382513661	0.4450136612021858	0.28773907103825136	0.4033469945355192	0.29713114754098363	0.3401639344262295	0.2453893442622951	0.4306693989071038	0.0
